,total_cases
56651,2010.0
2475,134768.0
10756,592.0
5051,160295.0
3713,3838.0
6704,1516.0
50956,5381.0
49859,309855.0
2472,130870.0
37957,1507.0
10106,11723.0
54624,245635.0
31367,2352.0
16456,2705.0
14210,241.0
7843,150.0
45408,741.0
46820,11.0
45799,103.0
12323,483.0
54253,1093.0
39532,8788.0
25766,31549.0
31007,84.0
10793,15492.0
33893,4879.0
17625,9.0
58964,16117.0
51501,36708.0
29371,41.0
44311,15.0
55754,14.0
32496,3333.0
56585,1166.0
23164,80020.0
32117,17633.0
28482,64.0
4358,370132.0
46882,126.0
17727,1351.0
33537,860.0
21400,41.0
7421,3012412.0
39420,87.0
50252,3271.0
27213,221412.0
9160,2.0
26122,297125.0
23711,1833.0
40390,30.0
33755,4.0
27042,20617.0
16014,202180.0
2852,28237.0
11695,1425774.0
41621,1.0
49104,10237.0
14996,5407.0
17014,39.0
29344,39.0
17633,12.0
52331,1524.0
49634,3181.0
26160,328129.0
42422,40104.0
3040,21919.0
16035,215080.0
37778,411107.0
145,35279.0
23384,4157.0
36041,7643.0
31910,698.0
7227,12873.0
36451,6161.0
55826,136035.0
39575,9551.0
45105,109.0
54851,489.0
34084,15707.0
35993,1448.0
50224,2902.0
53967,133.0
58991,17394.0
31401,3504.0
9852,58.0
38520,832.0
10617,1171.0
16393,32.0
37384,35529.0
52249,580.0
28552,15691.0
58516,354.0
23253,123144.0
34068,13642.0
23669,1804.0
15222,18.0
22668,16.0
58588,1841.0
13673,1023.0
42668,27268.0
5495,18.0
21675,109147.0
42368,22074.0
34566,563705.0
12149,3979.0
42435,46346.0
54355,11260.0
24611,712.0
54199,879.0
6441,20685.0
8636,395.0
24489,389712.0
48368,17.0
18743,8327.0
23486,37664.0
3654,508.0
7052,89.0
29734,120.0
48713,4726.0
44139,5129.0
48478,1594.0
34054,10971.0
52682,509.0
20829,46.0
34905,46596.0
23171,84413.0
43596,4.0
44976,58.0
12289,7160.0
42641,15987.0
54691,349519.0
49257,21177.0
56463,189.0
56710,5117.0
13467,6678.0
6894,52269.0
42652,21982.0
36378,1012.0
27117,79773.0
28211,813.0
7151,3172.0
50115,690.0
6012,3205.0
46413,19964.0
46881,126.0
37650,50623.0
49292,24606.0
13076,5376.0
45379,722.0
44814,438.0
36914,16.0
8906,122.0
56088,2966244.0
39310,18790.0
21627,83664.0
27764,144328.0
4431,496975.0
58314,21893792.0
33174,1776.0
24596,706.0
39338,32436.0
13178,84206.0
26987,16148.0
16173,55233.0
54597,217799.0
26966,12854.0
25519,547215.0
8234,443.0
43790,1069873.0
46819,11.0
11563,327850.0
27598,3857.0
11556,257101.0
53551,20.0
16353,124280.0
21636,89702.0
32779,138224.0
4760,968.0
1177,2370.0
31348,2008.0
26523,1688939.0
43461,137491.0
35631,1082.0
6471,56102.0
28441,48337.0
22612,5423.0
41986,307.0
12040,274.0
35757,576.0
25537,577363.0
56269,3498016.0
11207,84624.0
39778,371.0
44298,15.0
14437,12470.0
22443,159.0
31010,84.0
28144,95923.0
8927,125.0
45360,704.0
17824,5765.0
58978,16954.0
31324,1825.0
35643,1308.0
12178,5005.0
9108,315.0
34958,86038.0
37574,30619.0
27723,132924.0
23616,1364.0
3726,5023.0
51924,9166.0
26200,416584.0
49606,2960.0
41781,498555.0
40957,155658.0
1367,155.0
3712,3790.0
38218,16.0
17772,4387.0
25426,215784.0
48406,17.0
33768,4.0
31116,324.0
7761,145.0
36321,91.0
4114,88965.0
26213,510063.0
1667,26.0
29165,19.0
35941,48589.0
48508,2779.0
25923,3901.0
39882,68400.0
488,7812.0
19614,26.0
52980,2987.0
27208,203732.0
6924,90378.0
45743,997.0
21592,60284.0
7848,151.0
5704,10490.0
58827,1200.0
40901,111277.0
17087,203.0
37873,283.0
4033,66402.0
36059,8885.0
8125,45461.0
44633,22.0
26984,15948.0
13380,2633.0
42287,5.0
58811,920.0
46733,361782.0
47055,10.0
13598,850.0
57006,70648.0
57892,334.0
30659,209.0
54061,5154.0
37208,1.0
42823,85574.0
50138,1141.0
29259,22.0
58616,1999.0
57626,60540.0
58224,4906995.0
58449,82764036.0
24089,1908254.0
15504,19195.0
28625,66529.0
55409,8.0
22473,313.0
15577,87123.0
38006,1569.0
47414,3699.0
48320,3.0
50350,38059.0
45141,2.0
57970,1044.0
13669,1013.0
40287,318266.0
23196,99576.0
42759,52351.0
41974,20.0
42324,6674.0
10225,3244.0
56327,6443235.0
4470,26.0
17275,1363.0
43753,885718.0
1969,13228.0
12595,172436.0
32556,7877.0
38525,889.0
22911,9294.0
39062,77013.0
12115,2851.0
13605,889.0
40363,467222.0
9110,326.0
3249,1436.0
6570,140779.0
6638,160124.0
56503,655.0
54494,27069.0
15398,88.0
23857,5392.0
45272,670.0
125,30957.0
48938,696414.0
38138,2100.0
1239,7050.0
35057,73.0
51892,6421.0
41235,589.0
53737,1736.0
25611,10647.0
33997,7607.0
9200,1163.0
29856,2700.0
39748,16.0
37946,1504.0
28404,26121.0
10724,2510.0
20677,43717.0
1058,852.0
39030,65305.0
15360,85.0
27420,2581.0
281,46516.0
25619,16040.0
25892,2.0
47614,58019.0
968,1.0
16001,193673.0
20337,204276.0
34707,1556028.0
58968,16325.0
17658,116.0
619,56572.0
18309,18.0
1742,94.0
17774,4461.0
51355,2700.0
14135,542406.0
26155,324088.0
9847,10.0
36336,209.0
26928,893.0
26788,8445.0
15563,74295.0
6116,43.0
51886,6040.0
55204,51457.0
35946,50697.0
19576,10.0
42267,469886.0
6099,21.0
56181,743223.0
16959,5214.0
43320,16871.0
23040,5690.0
23499,56098.0
13994,13612.0
38663,1197.0
48403,17.0
6276,359.0
42240,431630.0
57837,268.0
45917,229480.0
11083,74619.0
55049,29361.0
5724,11419.0
10831,142154.0
16653,42397.0
33397,21.0
44738,63.0
52233,550.0
52618,480.0
39198,4057.0
36142,72394.0
56214,1586662.0
12588,165762.0
32419,7337.0
20939,3321.0
21927,9946.0
13760,1951.0
43006,47207.0
53508,31.0
2113,979119.0
26616,463.0
35984,654.0
45893,141234.0
3814,7945.0
41089,8.0
35923,41803.0
47064,61.0
35046,31.0
4599,132.0
32781,144518.0
34414,475.0
29052,73513.0
58037,1212.0
50677,23316.0
35133,99.0
4648,189.0
44965,56.0
26916,365.0
33142,730.0
57073,1.0
22861,8882.0
525,13045.0
41899,976621.0
11561,306181.0
46678,92375.0
12765,17150.0
23279,58.0
26723,1129.0
19975,995.0
27490,155993.0
19342,5743.0
33297,3352.0
48364,17.0
52866,509.0
21116,130485.0
42229,413430.0
45241,538.0
17778,4618.0
29426,542.0
12201,5156.0
45350,699.0
11171,84054.0
26017,25438.0
26958,9398.0
59147,591.0
12003,19.0
22015,13264.0
31585,3828.0
31860,93.0
25849,74468.0
6563,139710.0
4703,250.0
15282,24.0
50864,4611.0
48689,4662.0
39063,77933.0
33723,4.0
39443,4015.0
36221,331527.0
25963,16307.0
12803,19556.0
47908,20355.0
8595,144.0
34839,20264.0
956,102144.0
49310,26271.0
46804,11.0
7005,23.0
30027,192139.0
33120,246.0
46286,13611.0
55230,74781.0
16309,108329.0
39004,61667.0
45500,2667.0
28706,116832.0
8946,129.0
14025,20012.0
57793,18.0
59314,11358.0
2920,13555.0
48479,1594.0
37412,69301.0
661,139.0
16082,327.0
39825,7770.0
10181,143.0
20049,4664.0
24363,45891.0
49458,1693.0
26911,245.0
4790,94.0
2356,39050.0
44662,25.0
28380,16891.0
18311,18.0
58847,1594.0
52579,12.0
20022,1462.0
31890,193.0
26745,3323.0
17650,59.0
13612,907.0
1560,17240.0
44555,15.0
10326,4845.0
7179,6283.0
15349,68.0
15313,32.0
46026,346047.0
36877,8.0
29545,1246.0
57019,73094.0
21288,24.0
56446,21928012.0
33282,3101.0
33662,10423.0
8601,170.0
16405,137.0
27961,5811.0
59264,8276.0
899,66819.0
32975,9494.0
57838,268.0
33226,2543.0
26630,517.0
35198,154.0
24826,721.0
13629,944.0
25683,25396.0
3389,37418.0
26289,162488.0
36679,337.0
54535,148067.0
25291,1378.0
33320,3657.0
26015,23895.0
52296,785.0
39685,34268.0
18440,33.0
1925,2142.0
49786,235400.0
38850,6677.0
58278,12914457.0
51047,5874.0
25003,126949.0
9078,291.0
105,20920.0
3041,22033.0
16369,142187.0
10361,4879.0
50861,4529.0
32857,1274.0
23398,4263.0
15525,30619.0
43201,140086.0
52326,729.0
50069,28.0
56985,65881.0
47219,2188.0
23116,51670.0
18333,26.0
45004,64.0
46824,11.0
27424,3062.0
6368,157.0
49153,11206.0
22431,153.0
9127,362.0
8905,122.0
35488,293.0
48787,14355.0
30811,63688.0
29781,737.0
46389,17061.0
8783,786.0
48590,3376.0
59075,25.0
52269,675.0
39499,8346.0
43408,66631.0
9768,324234.0
46167,1271.0
3762,7186.0
32981,9885.0
49930,936560.0
30087,35.0
52648,509.0
57578,15988.0
51195,83958.0
41688,72059.0
21804,2146.0
6154,80.0
26143,316641.0
41125,11.0
17773,4433.0
29009,52910.0
30015,163225.0
26589,58.0
36935,21.0
20172,13.0
29759,619.0
16967,5236.0
59224,7576.0
35201,154.0
49268,22657.0
55796,10395.0
5109,2.0
56251,2506339.0
9208,1705.0
57800,53.0
8712,531.0
34531,349396.0
51027,923.0
13547,3.0
28541,6567.0
11536,124494.0
47837,2344.0
3224,122.0
526,13153.0
56877,12513.0
15251,18.0
52098,443.0
53625,487.0
44859,14.0
5655,3977.0
41652,2561.0
38827,1337.0
17343,1635.0
39110,35.0
30707,2176.0
20017,1421.0
46765,11.0
17434,2033.0
8782,786.0
8711,529.0
3380,36174.0
36444,4832.0
5776,96.0
50136,1068.0
39341,35097.0
21563,32074.0
34375,527.0
19994,1171.0
18639,6628.0
23019,2255.0
59341,21477.0
26385,244434.0
48651,4301.0
17175,375.0
41752,337751.0
19440,8860.0
26431,272912.0
48290,103555.0
1980,22020.0
11425,102.0
19982,1039.0
50085,146.0
44923,29.0
12857,21045.0
7424,3109630.0
5626,2310.0
32196,203.0
34450,19224.0
48901,639362.0
53331,24.0
28602,51245.0
16335,115911.0
39214,6334.0
53268,24.0
33756,4.0
32347,5894.0
28087,55192.0
47851,2902.0
44413,19.0
52048,427.0
52930,114.0
22042,13784.0
11722,1771363.0
3093,44813.0
52307,822.0
13261,288.0
46766,11.0
50975,6393.0
23411,4456.0
17482,2632.0
10396,4936.0
35612,887.0
41846,862417.0
3342,28633.0
16422,395.0
32232,1498.0
6540,132618.0
23650,1801.0
14288,7122.0
36124,46313.0
13025,2254.0
26029,39338.0
11745,11.0
44569,18.0
57774,16.0
29241,22.0
27082,57636.0
27570,531.0
47182,1959.0
31598,3945.0
7813,148.0
58952,15587.0
21510,3054.0
27083,58728.0
35196,154.0
21427,127.0
21730,136287.0
25338,6179.0
11939,611.0
21195,21.0
24860,721.0
49838,258855.0
37567,23249.0
23821,4448.0
2353,38196.0
55505,25063.0
49146,11065.0
11383,94537.0
20953,3672.0
51904,7295.0
9077,290.0
8073,17089.0
14859,1189.0
50192,2697.0
58638,2039.0
7491,5224362.0
50417,237.0
45539,208.0
58270,11271372.0
7059,227.0
13507,8782.0
16661,44619.0
5084,1.0
26660,621.0
25821,65659.0
35150,108.0
33339,4461.0
1435,2222.0
13281,1285.0
42207,375180.0
21736,138656.0
29257,22.0
44486,30.0
47517,50838.0
10706,1916.0
5445,9.0
1007,704.0
31575,3695.0
37311,6211.0
12987,2161.0
7009,24.0
31966,8741.0
34832,18666.0
1136,1060.0
9882,328.0
30220,2026.0
21727,135171.0
10177,143.0
33062,13368.0
26123,299242.0
26588,53.0
48845,287796.0
18787,14071.0
26705,864.0
36766,23906.0
42534,546425.0
36509,14340.0
11700,1482072.0
22890,9137.0
2719,22127.0
40329,371508.0
12713,8944.0
47638,58190.0
54302,1535.0
49138,10874.0
2808,27665.0
9017,273.0
49708,673.0
48874,566109.0
22534,1884.0
53947,123.0
2469,126709.0
3738,6135.0
20670,42993.0
46249,9552.0
26292,172434.0
32088,17341.0
51756,256.0
33130,490.0
39692,36969.0
18088,56516.0
31290,1662.0
47456,32876.0
2139,1284519.0
19623,28.0
51535,47179.0
7314,50036.0
20695,45434.0
34080,15352.0
26572,15.0
53082,3376.0
6183,108.0
30561,1779.0
11303,90456.0
1591,7.0
58448,82004651.0
18546,1.0
2396,45503.0
49469,1942.0
47327,2834.0
9516,193.0
38001,1565.0
57707,103548.0
21452,25.0
20420,337314.0
41755,349500.0
3020,19655.0
9903,567.0
40996,249733.0
29125,19.0
41873,930237.0
46681,110351.0
5295,86544.0
3972,37996.0
21754,2.0
14663,16715.0
4133,92675.0
33742,4.0
40059,131086.0
25559,599965.0
15585,92557.0
50106,330.0
42520,253688.0
46542,15829.0
29192,19.0
28841,843.0
25931,8740.0
23265,2.0
37784,443533.0
17602,33089.0
32284,5419.0
43642,47121.0
23874,5588.0
46007,338539.0
18024,5846.0
17674,217.0
44641,23.0
17764,3989.0
34701,1479835.0
37443,158089.0
10222,2963.0
33660,10197.0
7287,3417.0
54028,2825.0
7906,201.0
28831,665.0
24578,285.0
47319,2646.0
56464,217.0
26685,753.0
25425,211947.0
18850,34084.0
7657,141.0
42874,298061.0
26172,339968.0
30448,1298.0
18297,18.0
11362,92296.0
46600,31406.0
51888,6147.0
726,8503.0
7214,10742.0
8245,600.0
50948,5325.0
15876,83193.0
52997,3037.0
14199,134.0
55554,52600.0
43513,449349.0
27376,1168.0
17320,858.0
51417,30597.0
49976,1656444.0
40042,128472.0
11593,633321.0
34157,334.0
36332,162.0
41844,859740.0
38197,9.0
15934,132475.0
48988,800872.0
56979,64010.0
54842,198.0
14899,4557.0
24262,34.0
48280,87936.0
14561,10865.0
34636,933155.0
29757,582.0
40970,177719.0
56638,1827.0
806,37187.0
37573,29383.0
32123,17714.0
41898,973912.0
45028,64.0
58089,1451.0
59286,8897.0
43194,138833.0
31883,135.0
9155,1.0
23895,5845.0
57208,12.0
15152,16.0
4494,75.0
35400,42.0
47054,10.0
57703,102040.0
25280,772.0
40600,42840.0
53540,1.0
47037,508.0
32913,2913.0
55619,76911.0
34801,9807.0
32413,6583.0
24951,38309.0
33933,6676.0
44460,20.0
2050,289100.0
20144,224155.0
32733,60752.0
10816,62205.0
12676,2301.0
53587,109.0
3430,44964.0
24574,135.0
57485,323.0
39837,15086.0
37129,14950.0
10616,1164.0
18155,100327.0
19895,444.0
33039,12546.0
12984,2112.0
8436,2471.0
51184,81658.0
29629,4757.0
45084,87.0
59010,18091.0
41773,447624.0
58862,1895.0
30586,1877.0
3810,7887.0
13919,7755.0
48543,3178.0
29969,93097.0
27788,155220.0
9996,4473.0
29430,612.0
37114,13712.0
545,16212.0
52393,6834.0
8502,7051.0
44481,28.0
15229,18.0
9323,18762.0
13737,1548.0
28687,105182.0
48288,100401.0
27345,1086.0
7564,7563551.0
50072,60.0
15317,33.0
54620,240804.0
44547,15.0
6640,162055.0
28535,4377.0
56846,4623.0
40998,253736.0
12651,1150.0
23510,90988.0
20662,41212.0
31705,6625.0
2983,17064.0
29866,3882.0
16514,16632.0
13409,3973.0
57132,1.0
30907,56.0
35435,197.0
56290,4820378.0
52375,5900.0
9374,21203.0
24077,1288108.0
21776,250.0
614,54317.0
52713,509.0
17850,6060.0
37265,57.0
19426,8728.0
25510,526852.0
51571,83159.0
54237,1051.0
36062,9074.0
6737,2485.0
34268,365.0
29398,6.0
41786,541493.0
17905,10539.0
58040,1215.0
15023,5499.0
11122,82122.0
4232,49534.0
24070,1003832.0
8820,1.0
37198,1.0
44813,438.0
16774,1664.0
28921,31247.0
19541,3.0
56276,3966660.0
22297,2422.0
12182,5008.0
41360,239.0
4806,2578.0
29711,1.0
57791,16.0
27935,2021.0
57390,27.0
46617,32695.0
57196,12.0
25064,276202.0
53145,3679.0
11918,563.0
54539,152587.0
55761,18.0
15896,102941.0
5319,114179.0
39887,74858.0
2421,53083.0
54756,2082610.0
1750,94.0
11344,91591.0
51860,4673.0
12254,5774.0
58938,14715.0
338,89.0
24791,721.0
44623,22.0
1341,60.0
58676,2070.0
57134,1.0
28470,26.0
36408,2079.0
49481,2021.0
21520,5586.0
35772,1287.0
6960,113392.0
4090,85182.0
49082,8086.0
26212,501073.0
51474,33016.0
23051,8858.0
23393,4223.0
20581,6269.0
19933,794.0
9650,115470.0
41131,19.0
20587,7303.0
34020,7833.0
28145,95992.0
45186,10.0
24354,36406.0
13350,2353.0
57856,288.0
55337,586522.0
18023,5846.0
9130,363.0
60,1331.0
34008,7688.0
54912,1182.0
37904,1469.0
35111,98.0
15048,5645.0
34888,38372.0
1524,14413.0
40385,7.0
32921,3252.0
47304,2486.0
481,6817.0
38890,25133.0
45420,819.0
24058,673165.0
56253,2587430.0
12112,2633.0
15850,60657.0
31987,13643.0
1762,95.0
48594,3390.0
48275,81349.0
8942,128.0
40483,489.0
21792,1240.0
23863,5482.0
55364,934161.0
29077,80373.0
4853,40764.0
2711,18730.0
23150,72075.0
53302,24.0
28769,148209.0
50485,9663.0
31463,38810.0
11046,623101.0
24762,721.0
25712,25826.0
6819,16691.0
24063,793802.0
54567,182727.0
53002,3045.0
57492,345.0
53276,24.0
13081,5649.0
21874,6544.0
11555,248976.0
21172,14.0
19250,21.0
50538,12974.0
38709,1316.0
35835,7503.0
57953,930.0
36397,1616.0
51833,3540.0
29373,41.0
24027,216824.0
35796,3618.0
35737,324.0
11664,1174012.0
27529,286356.0
8646,408.0
47924,48943.0
55288,214446.0
46828,11.0
30987,82.0
4263,153277.0
29402,17.0
17029,39.0
15646,124843.0
40760,8448.0
51226,90923.0
16725,315.0
40809,31686.0
48756,2506.0
1622,24.0
12875,21485.0
56293,4993237.0
31896,238.0
22180,1981.0
39952,98057.0
58359,34323117.0
31653,4842.0
57384,27.0
38243,1118.0
26665,657.0
31889,193.0
56133,32.0
16458,2849.0
8996,248.0
11372,93348.0
41401,1145.0
55961,342708.0
51203,84985.0
51693,43.0
17685,285.0
55029,19588.0
23752,2014.0
34072,14364.0
41196,527.0
36801,66734.0
35367,14.0
12808,19724.0
2573,568.0
27856,1.0
35954,1.0
28529,2892.0
51920,8675.0
37599,43183.0
20607,12193.0
48854,394948.0
24557,751270.0
2106,883882.0
19063,227305.0
48285,96314.0
45648,895.0
29975,102607.0
17771,4327.0
43861,2144229.0
57751,2.0
55138,11913.0
7083,686.0
45960,307479.0
1279,2.0
13221,205246.0
33572,2039.0
14596,12494.0
50707,10.0
53643,583.0
11382,94427.0
37334,16423.0
29378,41.0
58870,3789.0
15358,77.0
37609,45088.0
19978,1006.0
22419,127.0
23236,115317.0
42880,322474.0
8705,515.0
53329,24.0
31419,5285.0
50460,6242.0
13859,5.0
41874,932650.0
36220,327528.0
20079,28431.0
53394,27.0
2198,1722217.0
16032,213378.0
4425,487849.0
6150,80.0
47057,13.0
17327,1207.0
822,43781.0
47838,2354.0
21389,41.0
55764,20.0
41124,11.0
54771,2296102.0
53699,1190.0
12175,4986.0
18922,4496.0
47917,33602.0
9503,20.0
31821,45209.0
21591,59089.0
58630,2029.0
7970,2443.0
13575,494.0
35822,5275.0
20059,8696.0
24160,7307097.0
39986,115734.0
6722,2218.0
3300,8530.0
19694,2585.0
31480,72430.0
56373,8796055.0
8519,3.0
49148,11110.0
10682,1663.0
30678,639.0
47063,50.0
55106,794.0
10998,534558.0
45368,715.0
49984,1712101.0
44039,1629.0
59048,3.0
19846,4.0
26399,248070.0
40411,134.0
16438,1265.0
47190,2003.0
52603,88.0
55457,814.0
10093,11395.0
34249,355.0
37641,49930.0
13087,6571.0
48770,5350.0
40806,29037.0
12342,695.0
52487,10574.0
55168,24895.0
54078,5692.0
25522,552549.0
38565,1056.0
11485,15574.0
26737,2459.0
38000,1562.0
54235,1051.0
6645,168891.0
28865,1662.0
48302,119740.0
38258,1823.0
33536,845.0
18449,34.0
23570,327995.0
28071,43143.0
7311,40743.0
24861,721.0
42460,63802.0
20908,2882.0
27952,4257.0
2717,21397.0
2079,555537.0
27965,6673.0
33719,1.0
24442,200035.0
2482,141937.0
26838,11443.0
41949,3.0
1759,95.0
9984,3745.0
20806,54930.0
55856,242133.0
9916,890.0
21566,38042.0
31195,2340.0
24917,61.0
52853,509.0
37011,2949.0
49840,260255.0
19816,3791.0
46163,933.0
4944,71346.0
50118,751.0
27696,109939.0
38356,5073.0
16241,98285.0
10395,4936.0
19097,357927.0
4757,808.0
28734,137329.0
37148,20579.0
55472,5825.0
46240,8481.0
22359,20.0
19956,914.0
45765,1012.0
5299,88769.0
1990,34159.0
45080,85.0
45719,962.0
50357,42056.0
13490,7725.0
4971,76651.0
58950,15458.0
45994,332790.0
6783,6981.0
36368,816.0
55642,97760.0
57761,8.0
8666,445.0
8070,16775.0
8577,63.0
7973,2485.0
43082,113262.0
34393,5.0
49688,2.0
25150,513219.0
40738,4210.0
13224,210837.0
32409,6354.0
36980,615.0
39224,7777.0
52659,509.0
57545,4366.0
31880,128.0
9524,1277.0
56264,3183634.0
11694,1417072.0
2708,17280.0
54183,495.0
39282,15090.0
37430,111802.0
53173,3866.0
34622,854926.0
35840,9138.0
19256,46.0
52182,490.0
47523,52825.0
1645,25.0
36185,175749.0
36244,409746.0
22116,1195.0
11053,649135.0
34560,531239.0
13718,1481.0
47882,5860.0
3797,7746.0
3368,34343.0
44327,17.0
39964,104129.0
20530,161.0
54261,1156.0
55176,29015.0
44409,19.0
41563,72857.0
27632,12312.0
58308,20351986.0
126,31228.0
38727,1726.0
53028,3148.0
46403,18523.0
15343,68.0
37219,1.0
39915,83769.0
19915,667.0
27306,613.0
33595,3035.0
26215,2.0
56942,47836.0
15328,38.0
17368,1794.0
44241,14.0
7783,146.0
10380,4913.0
10457,27.0
2443,82651.0
24938,14991.0
10541,874.0
49497,2239.0
814,40667.0
55318,390272.0
12999,2234.0
44165,5726.0
57981,1060.0
43879,2629699.0
14153,635414.0
12298,23.0
5779,284.0
34884,36700.0
33561,1751.0
10147,8.0
39666,23835.0
35442,204.0
16478,5336.0
48538,3135.0
20609,12929.0
3756,6964.0
35659,52.0
18755,8922.0
14382,10752.0
20103,89395.0
35996,1763.0
40631,57657.0
6359,61.0
58170,542053.0
29486,1085.0
23710,1832.0
55180,31851.0
46197,3932.0
43872,2439163.0
51017,32.0
46714,312253.0
37380,31935.0
32265,4426.0
19029,203803.0
2243,967.0
38141,2116.0
2336,32151.0
17334,1434.0
32154,16.0
44028,1210.0
1120,955.0
32184,65.0
10789,12680.0
51356,3028.0
33187,2060.0
922,88825.0
9446,25849.0
25053,250458.0
5408,637246.0
5788,339.0
54894,1043.0
15374,87.0
56819,2645.0
21951,10754.0
31273,1491.0
24519,506302.0
17586,24009.0
31110,217.0
27202,187751.0
54917,1254.0
41157,271.0
1970,13933.0
11302,90441.0
4018,56076.0
26727,1346.0
36455,6912.0
18381,28.0
53185,3942.0
45558,483.0
11246,87655.0
34016,7777.0
2192,1648940.0
19096,349333.0
9184,555.0
18574,626.0
37438,139129.0
21526,7502.0
5984,3015.0
6565,139890.0
7804,147.0
11954,628.0
39711,44336.0
28173,63.0
29287,23.0
9510,54.0
43303,12240.0
18520,53.0
17449,2152.0
14060,49290.0
16984,5296.0
20611,13717.0
40345,420294.0
77,4687.0
23930,3.0
19282,504.0
15524,29764.0
21204,22.0
23325,2998.0
30523,1461.0
55565,56711.0
41832,821564.0
8007,5315.0
21852,5291.0
5951,2643.0
43925,60.0
36159,107743.0
5415,648289.0
51712,50.0
8162,158807.0
19019,199528.0
5256,66026.0
36298,34.0
8567,42.0
1908,502.0
42929,24.0
235,40088.0
12219,5348.0
31037,89.0
17988,731.0
40752,7090.0
42078,30052.0
28253,1384.0
36258,439193.0
26614,422.0
32293,5579.0
14231,705.0
27534,294494.0
51146,72459.0
51976,18.0
19216,2700480.0
43336,19517.0
1342,61.0
8512,8546.0
34387,547.0
5287,83030.0
51212,86505.0
39809,3112.0
2219,84.0
9865,122.0
22422,137.0
16644,40551.0
58418,62875451.0
45745,999.0
20128,189726.0
47362,89.0
51178,80045.0
39756,22.0
32254,3453.0
20618,16431.0
1917,1451.0
1828,139.0
42533,521640.0
45375,716.0
12941,315.0
39001,61440.0
2048,276072.0
39051,69645.0
36976,412.0
45587,713.0
49376,63244.0
58067,1366.0
26386,244624.0
42101,57545.0
30105,359.0
6469,52218.0
32043,16676.0
58489,22.0
46514,11741.0
48153,2181.0
13703,1305.0
10954,471746.0
846,50214.0
53441,29.0
38328,4494.0
13234,219993.0
47077,199.0
18935,33047.0
46685,133029.0
117,28428.0
41605,106136.0
22350,1.0
57347,12.0
28746,142195.0
14043,26452.0
41427,2385.0
56641,1890.0
16389,19.0
38110,2010.0
9111,329.0
10787,11700.0
4324,314946.0
50215,2844.0
35358,11.0
24818,721.0
13046,3220.0
27446,15640.0
20119,152704.0
13918,7737.0
10589,1004.0
52669,509.0
56138,237.0
11613,777537.0
27139,90694.0
6767,3935.0
5622,2080.0
1605,19.0
50885,4954.0
26900,79.0
27285,447.0
58382,42705119.0
28024,33794.0
3812,7924.0
47045,2.0
17260,754.0
10554,915.0
10167,50.0
34529,338913.0
48447,286.0
54553,166422.0
19123,618944.0
35240,223.0
15913,117175.0
6738,2494.0
23275,30.0
15728,7.0
12199,5156.0
7943,1447.0
12910,23750.0
14369,10515.0
26069,101329.0
53358,24.0
6371,210.0
26734,2011.0
16616,35145.0
8258,672.0
7561,7465806.0
42563,1067870.0
6168,92.0
44243,15.0
3596,102.0
39056,72757.0
4632,178.0
47915,30695.0
49277,23516.0
